BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3932,57, ,B1, 2030 BENEDICT AVENUE , ,10462,2,0,2,"2,535","2,874",1920, 1 , B1 ," $675,000 ",2018/10/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3932,114, ,B1, 2043 BENEDICT AVE , ,10462,2,0,2,"3,379","2,229",1920, 1 , B1 , $-   ,2017/12/27
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3932,114, ,B1, 2043 BENEDICT AVE , ,10462,2,0,2,"3,379","2,229",1920, 1 , B1 , $-   ,2018/2/28
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3933,62, ,B1, 1442 OLMSTEAD AVENUE , ,10462,2,0,2,"2,450","3,080",1901, 1 , B1 ," $560,000 ",2017/11/22
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3933,62, ,B1, 1442 OLMSTEAD AVE , ,10462,2,0,2,"2,450","3,080",1901, 1 , B1 ," $645,000 ",2018/5/25
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3936,22, ,B1, 1890 WOOD AVENUE , ,10462,2,0,2,"2,439","3,240",1920, 1 , B1 ," $150,000 ",2018/10/12
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3936,22, ,B1, 1890 WOOD AVENUE , ,10462,2,0,2,"2,439","3,240",1920, 1 , B1 ," $98,500 ",2018/10/25
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3937,59, ,B1, 1434 WHITE PLAINS ROAD , ,10462,2,0,2,"2,236","2,680",1925, 1 , B1 ," $850,000 ",2018/9/27
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3989,15, ,B2, 1619 GLOVER STREET , ,10462,2,0,2,"1,791","2,400",1910, 1 , B2 , $-   ,2018/7/2
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3989,15, ,B2, 1619 GLOVER STREET , ,10462,2,0,2,"1,791","2,400",1910, 1 , B2 ," $539,000 ",2018/8/30
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4018,18, ,B2, 1613 VAN BUREN STREET , ,10460,2,0,2,"2,500","2,130",1925, 1 , B2 ," $380,000 ",2018/8/17
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4019,34, ,B2, 531 VAN NEST AVE , ,10460,2,0,2,"2,494","1,762",1910, 1 , B2 ," $220,000 ",2018/9/5
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4022,8, ,B2, 544 VAN NEST AVE , ,10460,2,0,2,"2,375","4,125",2003, 1 , B2 ," $600,000 ",2018/7/30
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4022,23, ,B2, 1611 MELVILLE STREET , ,10460,2,0,2,"2,500","2,240",1901, 1 , B2 ," $500,000 ",2018/8/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4023,5, ,B1, 560 VAN NEST AVENUE , ,10460,2,0,2,"2,375","2,000",1899, 1 , B1 ," $220,000 ",2018/9/12
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4025,19, ,B1, 646 BAKER AVENUE , ,10460,2,0,2,"1,700","1,760",1899, 1 , B1 ," $550,000 ",2018/1/17
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4026,27, ,B1, 1651 UNIONPORT ROAD , ,10462,2,0,2,"2,263","2,280",1901, 1 , B1 , $-   ,2017/11/6
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4026,27, ,B1, 1651 UNIONPORT ROAD , ,10462,2,0,2,"2,263","2,280",1901, 1 , B1 ," $590,000 ",2018/2/16
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4026,43, ,B2, 609 BAKER AVENUE , ,10460,2,0,2,"2,500","1,670",1920, 1 , B2 ," $300,000 ",2018/6/15
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4027,18, ,B1, 642 VAN NEST AVENUE , ,10460,2,0,2,"2,115","2,508",1960, 1 , B1 ," $660,000 ",2018/8/1
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4027,29, ,B2, 641 MEAD STREET , ,10460,2,0,2,"2,500","1,914",1925, 1 , B2 ," $680,000 ",2018/10/17
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4027,127, ,B2, 645 MEAD STREET , ,10460,2,0,2,"1,110",968,1925, 1 , B2 ," $695,000 ",2017/11/30
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4029,39, ,B2, 1716 GARFIELD STREET , ,10460,2,0,2,"2,500","3,176",1920, 1 , B2 ," $600,000 ",2018/10/2
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4031,13, ,B1, 1731 VICTOR STREET , ,10462,2,0,2,"2,500","2,997",1901, 1 , B1 ," $730,000 ",2018/10/11
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4031,33, ,B1, 1720 UNIONPORT ROAD , ,10462,2,0,2,"2,986","2,400",1920, 1 , B1 ," $390,000 ",2018/2/13
2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4031,39, ,S2, 1732 UNIONPORT ROAD , ,10462,2,1,3,"2,510","2,280",1905, 1 , S2 ," $1,000 ",2017/12/4
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3898,93, ,C0, 1443 BEACH AVENUE , ,10460,3,0,3,"2,585","2,580",1901, 1 , C0 ," $410,000 ",2018/1/3
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3902,55, ,C0, 1427 WHITE PLAINS ROAD , ,10462,3,0,3,"2,558","3,255",1925, 1 , C0 ," $760,000 ",2018/9/7
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3913,45, ,C0, 1521 ROSEDALE AVENUE , ,10460,3,0,3,"2,800","2,858",1901, 1 , C0 ," $660,000 ",2018/4/13
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3914,15, ,C0, 1490 ROSEDALE AVENUE , ,10460,3,0,3,"2,375","2,222",1901, 1 , C0 , $-   ,2017/12/5
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3917,6, ,C0, 1512 ROSEDALE AVENUE , ,10460,3,0,3,"2,375","2,502",1930, 1 , C0 ," $445,000 ",2018/10/30
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3917,8, ,C0, 1518 ROSEDALE AVE , ,10460,3,0,3,"2,375","2,268",1920, 1 , C0 ," $625,000 ",2018/7/6
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3918,27, ,C0, 1772 EAST TREMONT AVENUE , ,10460,3,0,3,"3,099","2,640",1930, 1 , C0 ," $490,000 ",2018/3/21
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3923,3, ,C0, 1862 GUERLAIN STREET , ,10460,3,0,3,"1,120","2,694",2007, 1 , C0 ," $825,000 ",2018/3/9
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3923,6, ,C0, 1868 GUERLAIN STREET , ,10460,3,0,3,"1,209","2,292",2007, 1 , C0 ," $280,000 ",2018/2/9
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3931,64, ,C0, 1943 BENEDICT AVENUE , ,10462,3,0,3,"2,501","3,708",1901, 1 , C0 , $-   ,2017/11/21
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3932,49, ,C0, 2012 BENEDICT AVENUE , ,10462,3,0,3,"1,907","2,604",1930, 1 , C0 , $-   ,2018/5/11
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,3937,51, ,C0, 1418 WHITE PLAINS ROAD , ,10462,3,0,3,"2,577","3,780",1930, 1 , C0 , $-   ,2018/9/14
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4017,20, ,C0, 1661 ADAMS STREET , ,10460,3,0,3,"1,930","3,087",2007, 1 , C0 ," $875,000 ",2018/6/7
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4019,48, ,C0, 1736 VAN BUREN STREET , ,10460,3,0,3,"2,500","3,546",1905, 1 , C0 ," $575,000 ",2018/8/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4021,7, ,C0, 590 MORRIS PARK AVE , ,10460,3,0,3,"2,375","3,926",1931, 1 , C0 , $-   ,2018/9/20
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4022,41, ,C0, 1604 VAN BUREN ST , ,10460,3,0,3,"5,704","1,672",1901, 1 , C0 ," $387,000 ",2018/10/10
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4023,22, ,C0, 1617 TAYLOR AVENUE , ,10460,3,0,3,"2,375","2,000",1934, 1 , C0 ," $665,000 ",2018/6/29
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4023,26, ,C0, 1605 TAYLOR AVE , ,10460,3,0,3,"2,375",0,2016, 1 , C0 , $-   ,2018/8/7
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4025,11, ,C0, 624 BAKER AVENUE , ,10460,3,0,3,"2,500","3,060",2008, 1 , C0 ," $850,000 ",2018/10/3
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4025,16, ,C0, 634 BAKER AVENUE , ,10460,3,0,3,"2,245","2,950",1970, 1 , C0 ," $650,000 ",2018/10/11
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4026,8, ,C0, 618 MEAD STREET , ,10460,3,0,3,"2,500","3,060",2009, 1 , C0 ," $746,000 ",2017/11/17
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4026,9, ,C0, 620 MEAD STREET , ,10460,3,0,3,"2,500","3,060",2009, 1 , C0 ," $746,000 ",2017/11/17
2,PARKCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4029,46, ,C0, 1732 GARFIELD STREET , ,10460,3,0,3,"2,500","2,194",1920, 1 , C0 ," $650,000 ",2018/2/16
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,3898,80, ,V0, 1784 MERRILL STREET , ,10460,0,0,0,"1,481",0,0, 1 , V0 ," $1,000 ",2018/1/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4022,22, ,V0, N/A MELVILLE STREET , ,10460,0,0,0,"2,500",0,0, 1 , V0 , $-   ,2018/8/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,18, ,V0, 644 BAKER AVENUE , ,10460,0,0,0,"3,300",0,0, 1 , V0 , $-   ,2018/5/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,21, ,V0, WHITE PLAINS ROAD , ,0,0,0,0,"1,352",0,0, 1 , V0 ," $999,000 ",2018/5/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,22, ,V0, N/A WHITE PLAINS ROAD , ,0,0,0,0,"1,143",0,0, 1 , V0 , $-   ,2018/5/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,23, ,V0, WHITE PLAINS ROAD , ,0,0,0,0,796,0,0, 1 , V0 ," $350,000 ",2018/5/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,24, ,V0, N/A WHITE PLAINS ROAD , ,0,0,0,0,602,0,0, 1 , V0 , $-   ,2018/5/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,25, ,V0, N/A WHITE PLAINS ROAD , ,0,0,0,0,393,0,0, 1 , V0 , $-   ,2018/5/18
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND                 ,1B,4025,26, ,V0, N/A WHITE PLAINS ROAD , ,0,0,0,0,166,0,0, 1 , V0 , $-   ,2018/5/18
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2,3899,25, ,C1, 1466 BEACH AVENUE , ,10460,30,0,30,"6,900","24,255",1930, 2 , C1 ," $4,085,000 ",2017/12/7
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,3901,50, ,C3, 1443 LELAND AVENUE , ,10460,4,0,4,"3,775","3,850",1924, 2 , C3 ," $1,050,000 ",2017/11/3
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,3902,15, ,C2, 1440 LELAND AVENUE , ,10460,5,0,5,"3,060","3,172",1924, 2 , C2 ," $750,000 ",2018/3/28
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,3902,21, ,C3, 1450 LELAND AVENUE , ,10460,4,0,4,"2,250","3,850",1924, 2 , C3 ," $752,082 ",2018/4/26
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,3902,28, ,C3, 1464 LELAND AVENUE , ,10460,4,0,4,"2,250","3,850",1924, 2 , C3 ," $588,000 ",2018/10/5
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,3902,31, ,C3, 1470 LELAND AVENUE , ,10460,4,0,4,"2,250","3,850",1924, 2 , C3 ," $840,000 ",2018/8/17
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2,3926,24, ,C1, 1562 THIERIOT AVENUE , ,10460,53,0,53,"12,500","56,250",1929, 2 , C1 ," $9,300,000 ",2018/9/6
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2,3926,31, ,C1, 1580 THIERIOT AVENUE , ,10460,50,0,50,"12,500","53,750",1929, 2 , C1 ," $8,525,000 ",2018/9/6
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,4016,51, ,C3, 1740 ADAMS STREET , ,10460,4,0,4,"3,936","3,400",1925, 2 , C3 ," $705,000 ",2018/9/4
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,4018,7, ,C2, 514 VAN NEST AVE , ,10460,5,0,5,"2,313","4,500",1905, 2 , C2 , $1 ,2018/5/4
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,4019,31, ,C2, 539 VAN NEST AVENUE , ,10460,6,0,6,"2,375","3,360",1920, 2 , C2 ," $625,000 ",2017/11/7
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,4021,35, ,C2, 1700 TAYLOR AVENUE , ,10460,5,0,5,"1,900","3,300",1922, 2 , C2 , $-   ,2018/7/6
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS             ,2A,4027,4, ,C3, 608 VAN NEST AVE , ,10460,4,0,4,"2,375","2,436",1927, 2 , C3 ," $699,000 ",2018/1/31
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVENUE, 6L ", ,10460,0,0,0,0,0,1954, 2 , D4 , $-   ,2017/11/8
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1425 THIERIOT AVENUE, 4A ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $150,000 ",2017/11/27
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVENUE, 1C ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $135,000 ",2017/12/19
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVENUE, 3J ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $86,025 ",2018/3/8
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1425 THIERIOT AVENUE, 5C ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $142,000 ",2018/3/8
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVENUE, 5A ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $155,000 ",2018/5/21
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1425 THIERIOT AVENUE, 6J ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $80,000 ",2018/5/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT, 4O ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $130,000 ",2018/6/29
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVE, 3C ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $152,000 ",2018/7/30
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVENUE, 3H ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $169,000 ",2018/8/17
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3900,39, ,D4," 1475 THIERIOT AVENUE, 5J ", ,10460,0,0,0,0,0,1954, 2 , D4 ," $110,000 ",2018/10/15
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3901,31, ,D4," 1430 THIERIOT AVENUE, 4F ", ,10460,0,0,0,0,0,1960, 2 , D4 ," $95,000 ",2017/11/15
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3901,31, ,D4," 1430 THIERIOT AVENUE, 4M ", ,10460,0,0,0,0,0,1960, 2 , D4 ," $150,000 ",2018/2/12
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3901,31, ,D4," 1480 THIERIOT AVENUE, 3N ", ,10460,0,0,0,0,0,1960, 2 , D4 ," $79,000 ",2018/3/7
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3901,31, ,D4," 1430 THIERIOT AVENUE, 2C ", ,10460,0,0,0,0,0,1960, 2 , D4 ," $145,000 ",2018/4/16
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3901,31, ,D4," 1430 THIERIOT AVE, 2N ", ,10460,0,0,0,0,0,1960, 2 , D4 ," $81,500 ",2018/5/7
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3901,31, ,D4," 1430 THIERIOT AVENUE, 6B ", ,10460,0,0,0,0,0,1960, 2 , D4 ," $88,000 ",2018/5/18
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,1, ,D4," 1332 METROPOLITAN AVENUE, 7A ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $80,000 ",2017/11/8
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,1, ,D4," 1332 METROPOLITAN AVENUE, 2B ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $77,000 ",2018/3/16
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,1, ,D4," 1332 METROPOLITAN AVENUE, 4D ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $123,000 ",2018/4/10
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,1, ,D4," 1332 METROPOLITAN AVE, 5D ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $145,000 ",2018/7/5
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,1, ,D4," 1332 METROPOLITAN AVENUE, 7D ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $70,000 ",2018/9/7
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,6, ,D4," 1922 MCGRAW AVENUE, 6D ", ,10462,0,0,0,0,0,1929, 2 , D4 ," $139,000 ",2017/11/2
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,6, ,D4," 1922 MCGRAW AVE, 3E ", ,10462,0,0,0,0,0,1929, 2 , D4 ," $110,000 ",2018/1/19
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3931,6, ,D4," 1922 MCGRAW AVENUE, 5D ", ,10462,0,0,0,0,0,1929, 2 , D4 ," $147,500 ",2018/7/10
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3948,47, ,D4," 2181 STARLING AVENUE, 3G ", ,10462,0,0,0,0,0,1962, 2 , D4 , $-   ,2017/11/16
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3948,47, ,D4," 2181 STARLING AVE, 4G ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $55,000 ",2018/3/15
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3948,47, ,D4," 2181 STARLING AVE, 5D ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $40,000 ",2018/5/30
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS             ,2,3948,47, ,D4," 2181 STARLING AVENUE, 3G ", ,10462,0,0,0,0,0,1962, 2 , D4 ," $90,000 ",2018/7/17
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2004, ,R4, 1920 MCGRAW ,MD,10462,1,0,1,0,0,0, 2 , R4 ," $200,000 ",2018/7/2
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2049, ,R4, 1920 MC GRAW AVENUE ,6A,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2017/12/26
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2049, ,R4, 1920 MC GRAW AVENUE ,6A,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2018/6/12
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2073, ,R4, 1314 VIRGINIA AVE ,1D,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2017/11/30
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2079, ,R4, 1314 VIRGINIA AVENUE ,2E,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2018/7/25
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2092, ,R4, 1314 VIRGINIA AVENUE ,3I,10462,1,0,1,0,0,0, 2 , R4 ," $130,000 ",2018/1/29
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2098, ,R4, 1314 VIRGINIA AVENUE ,4F,10462,1,0,1,0,0,0, 2 , R4 ," $100,000 ",2017/12/18
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2121, ,R4, 1314 VIRGINIA AVE ,7B,10462,1,0,1,0,0,0, 2 , R4 ," $225,000 ",2018/10/30
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3929,2128, ,R4, 1314 VIRGINIA AVENUE ,7I,10462,1,0,1,0,0,0, 2 , R4 ," $135,000 ",2017/12/12
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2006, ,R4, 81 METROPOLITAN OVAL ,2F,10462,1,0,1,0,0,0, 2 , R4 ," $196,000 ",2017/12/28
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2013, ,R4, 81 METROPOLITAN OVAL ,3E,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2018/2/12
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2041, ,R4, 81 METROPOLITAN OVAL ,7A,10462,1,0,1,0,0,0, 2 , R4 ," $240,000 ",2018/8/30
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2050, ,R4, 81 METROPOLITAN OVAL ,8B,10462,1,0,1,0,0,0, 2 , R4 ," $125,000 ",2018/10/19
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2053, ,R4, 81 METROPOLITAN OVAL ,8E,10462,1,0,1,0,0,0, 2 , R4 ," $300,000 ",2018/7/2
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2128, ,R4, 63 METROPOLITAN OVAL ,6H,10462,1,0,1,0,0,0, 2 , R4 ," $225,000 ",2018/8/2
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2142, ,R4, 63 METROPOLITAN OVAL ,8D,10462,1,0,1,0,0,0, 2 , R4 ," $60,000 ",2018/5/9
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2154, ,R4, 89 METROPOLITAN OVAL ,ME,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2018/6/29
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2231, ,R4, 89 METROPOLITAN OVAL ,10B,10462,1,0,1,0,0,0, 2 , R4 ," $180,000 ",2018/1/9
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2232, ,R4, 89 METROPOLITAN OVAL ,10C,10462,1,0,1,0,0,0, 2 , R4 ," $204,828 ",2018/9/5
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2243, ,R4, 89 METROPOLITAN OVAL ,11F,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2018/10/19
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2248, ,R4, 89 METROPOLITAN OVAL ,12C,10462,1,0,1,0,0,0, 2 , R4 ," $265,000 ",2018/6/4
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2265, ,R4, 99 METROPOLITAN OVAL ,1A,10462,1,0,1,0,0,0, 2 , R4 ," $148,000 ",2017/11/10
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2360, ,R4, 99 METROPOLITAN OVAL ,12H,10462,1,0,1,0,0,0, 2 , R4 ," $125,000 ",2018/7/10
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2370, ,R4, 1561 UNIONPORT ROAD ,MF,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2017/11/30
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2440, ,R4, 1563 UNIONPORT ROAD ,1E,10462,1,0,1,0,0,0, 2 , R4 ," $130,000 ",2018/8/22
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2448, ,R4, 1563 UNIONPORT ROAD ,2E,10462,1,0,1,0,0,0, 2 , R4 , $-   ,2018/3/22
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2463, ,R4, 1563 UNIONPORT ROAD ,4D,10462,1,0,1,0,0,0, 2 , R4 ," $441,860 ",2018/6/29
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2470, ,R4, 1563 UNIONPORT ROAD ,5C,10462,1,0,1,0,0,0, 2 , R4 ," $110,835 ",2018/8/15
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2487, ,R4, 1575 UNIONPORT RD ,2A,10462,1,0,1,0,0,0, 2 , R4 ," $105,000 ",2018/7/17
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS            ,2,3937,2542, ,R4, 1585 UNIONPORT ROAD ,2A,10462,1,0,1,0,0,0, 2 , R4 ," $125,000 ",2018/5/10
